time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,file_name,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm
0,1,397,68,1,2718.0,6414,105.33879014655442,rep1_FOV1,4,7
1,1,397,68,1,2711.0,6412,101.30193387398629,rep1_FOV1,0,1
2,1,397,68,1,2722.0,6197,90.70453445215426,rep1_FOV1,3,6
3,1,397,68,1,2731.0,6106,82.54683917458237,rep1_FOV1,0,1
4,1,397,68,1,2718.0,5758,75.01979854116013,rep1_FOV1,0,0
5,1,397,68,1,2711.0,5539,70.21429860985738,rep1_FOV1,3,8
6,1,397,68,1,2718.0,5550,69.53009009009008,rep1_FOV1,2,3
7,1,397,68,1,2704.0,5399,66.46434524912021,rep1_FOV1,1,2
8,1,397,68,1,2715.0,5271,66.54354012521343,rep1_FOV1,3,6
9,1,397,68,1,2714.0,5456,65.45729472140762,rep1_FOV1,1,1
10,1,397,68,1,2717.0,5587,68.7329514945409,rep1_FOV1,0,0
11,1,397,68,1,2726.0,5773,71.79646630867833,rep1_FOV1,4,15
12,1,397,68,0,0.0,0,0.0,rep1_FOV1,2,4
13,1,397,68,0,0.0,0,0.0,rep1_FOV1,1,2
14,1,397,68,0,0.0,0,0.0,rep1_FOV1,3,7
15,1,397,68,0,0.0,0,0.0,rep1_FOV1,0,1
16,1,397,68,0,0.0,0,0.0,rep1_FOV1,2,2
17,1,397,68,0,0.0,0,0.0,rep1_FOV1,2,7
18,1,397,68,0,0.0,0,0.0,rep1_FOV1,4,3
19,1,397,68,0,0.0,0,0.0,rep1_FOV1,2,7
20,1,397,68,0,0.0,0,0.0,rep1_FOV1,2,3
0,2,594,96,1,2451.0,5708,85.42904695164681,rep1_FOV1,1,2
1,2,594,96,1,2459.0,5584,80.81554441260745,rep1_FOV1,0,0
2,2,594,96,1,2467.0,5699,82.1472188103176,rep1_FOV1,3,10
3,2,594,96,1,2456.0,5986,96.8748747076512,rep1_FOV1,0,0
4,2,594,96,1,2450.0,6120,107.36633986928103,rep1_FOV1,2,3
5,2,594,96,1,2439.0,6082,103.99473857283787,rep1_FOV1,2,7
6,2,594,96,1,2456.0,6069,102.91333003789752,rep1_FOV1,0,1
7,2,594,96,1,2451.0,5999,94.6071011835306,rep1_FOV1,2,2
8,2,594,96,0,0.0,0,0.0,rep1_FOV1,2,5
9,2,594,96,0,0.0,0,0.0,rep1_FOV1,3,8
10,2,594,96,0,0.0,0,0.0,rep1_FOV1,3,6
11,2,594,96,0,0.0,0,0.0,rep1_FOV1,2,6
12,2,594,96,0,0.0,0,0.0,rep1_FOV1,2,2
13,2,594,96,0,0.0,0,0.0,rep1_FOV1,0,0
14,2,594,96,0,0.0,0,0.0,rep1_FOV1,3,7
15,2,594,96,0,0.0,0,0.0,rep1_FOV1,0,0
16,2,594,96,0,0.0,0,0.0,rep1_FOV1,3,8
17,2,594,96,0,0.0,0,0.0,rep1_FOV1,2,5
18,2,594,96,0,0.0,0,0.0,rep1_FOV1,1,2
19,2,594,96,0,0.0,0,0.0,rep1_FOV1,0,1
20,2,594,96,0,0.0,0,0.0,rep1_FOV1,4,8
0,3,207,161,1,2438.0,7243,113.60389341433108,rep1_FOV1,3,4
1,3,207,161,1,2427.0,7032,103.24274744027304,rep1_FOV1,3,5
2,3,207,161,1,2437.0,6952,97.12356156501724,rep1_FOV1,4,9
3,3,207,161,1,2425.0,6806,90.16441375257126,rep1_FOV1,3,5
4,3,207,161,1,2403.0,6796,88.00691583284285,rep1_FOV1,0,0
5,3,207,161,1,2427.0,7068,102.20345217883418,rep1_FOV1,2,8
6,3,207,161,1,2420.0,6980,101.39312320916903,rep1_FOV1,0,0
7,3,207,161,1,2424.0,7097,99.9708327462308,rep1_FOV1,2,7
8,3,207,161,1,2437.0,7038,103.19451548735437,rep1_FOV1,5,10
9,3,207,161,1,2422.0,7061,103.58702733323892,rep1_FOV1,3,5
10,3,207,161,1,2447.0,7078,102.82692851087876,rep1_FOV1,1,4
11,3,207,161,1,2414.0,6966,98.76600631639393,rep1_FOV1,0,7
12,3,207,161,1,2425.0,7026,102.534585824082,rep1_FOV1,5,2
13,3,207,161,1,2424.0,7164,107.77554438860972,rep1_FOV1,1,7
14,3,207,161,1,2425.0,7080,103.0925141242938,rep1_FOV1,3,8
15,3,207,161,1,2423.0,6951,95.81125017983024,rep1_FOV1,5,9
16,3,207,161,1,2407.0,6788,88.3594578668238,rep1_FOV1,0,0
17,3,207,161,1,2426.0,6789,84.8619826189424,rep1_FOV1,2,9
18,3,207,161,1,2422.0,6870,91.29141193595342,rep1_FOV1,0,0
19,3,207,161,1,2413.0,6926,97.95177591683512,rep1_FOV1,2,5
20,3,207,161,0,0.0,0,0.0,rep1_FOV1,2,8
0,4,327,203,1,2713.0,6689,90.140678726267,rep1_FOV1,0,0
1,4,327,203,1,2735.0,6658,84.17302493241213,rep1_FOV1,3,7
2,4,327,203,1,2743.0,6359,76.8021701525397,rep1_FOV1,0,6
3,4,327,203,1,2731.0,6328,73.38305941845765,rep1_FOV1,4,1
4,4,327,203,1,2728.0,6253,72.66624020470174,rep1_FOV1,0,8
5,4,327,203,0,0.0,0,0.0,rep1_FOV1,1,6
6,4,327,203,0,0.0,0,0.0,rep1_FOV1,4,9
7,4,327,203,0,0.0,0,0.0,rep1_FOV1,0,0
8,4,327,203,0,0.0,0,0.0,rep1_FOV1,2,9
9,4,327,203,0,0.0,0,0.0,rep1_FOV1,1,1
10,4,327,203,0,0.0,0,0.0,rep1_FOV1,0,2
11,4,327,203,0,0.0,0,0.0,rep1_FOV1,3,9
12,4,327,203,0,0.0,0,0.0,rep1_FOV1,0,0
13,4,327,203,0,0.0,0,0.0,rep1_FOV1,3,5
14,4,327,203,0,0.0,0,0.0,rep1_FOV1,0,3
15,4,327,203,0,0.0,0,0.0,rep1_FOV1,1,2
16,4,327,203,0,0.0,0,0.0,rep1_FOV1,0,4
17,4,327,203,0,0.0,0,0.0,rep1_FOV1,0,0
18,4,327,203,0,0.0,0,0.0,rep1_FOV1,3,11
19,4,327,203,0,0.0,0,0.0,rep1_FOV1,0,0
20,4,327,203,0,0.0,0,0.0,rep1_FOV1,1,9
0,5,599,206,1,2507.0,5619,70.90336358782702,rep1_FOV1,0,0
1,5,599,206,1,2525.0,5569,70.29897647692584,rep1_FOV1,1,2
2,5,599,206,1,2510.0,5612,71.74786172487526,rep1_FOV1,2,9
3,5,599,206,1,2504.0,5818,75.35699553111034,rep1_FOV1,0,0
4,5,599,206,1,2514.0,6030,81.23482587064677,rep1_FOV1,2,6
5,5,599,206,1,2533.0,6040,83.69850993377483,rep1_FOV1,0,0
6,5,599,206,1,2517.0,6142,86.51107131227613,rep1_FOV1,2,1
7,5,599,206,1,2528.0,6302,95.056807362742,rep1_FOV1,0,4
8,5,599,206,1,2517.0,6298,96.01381390917751,rep1_FOV1,0,0
9,5,599,206,1,2509.0,6514,113.56877494626956,rep1_FOV1,3,5
10,5,599,206,1,2519.0,6617,120.80852350007557,rep1_FOV1,0,0
11,5,599,206,1,2514.0,6645,124.2158013544018,rep1_FOV1,1,3
12,5,599,206,1,2517.0,6611,123.36348510058993,rep1_FOV1,0,0
13,5,599,206,1,2509.0,6648,121.75195547533092,rep1_FOV1,0,0
14,5,599,206,1,2514.0,6677,119.3742698816834,rep1_FOV1,4,9
15,5,599,206,1,2512.0,6644,127.38470800722456,rep1_FOV1,0,0
16,5,599,206,1,2510.0,6816,145.0837734741784,rep1_FOV1,3,4
17,5,599,206,0,0.0,0,0.0,rep1_FOV1,1,1
18,5,599,206,0,0.0,0,0.0,rep1_FOV1,4,1
19,5,599,206,0,0.0,0,0.0,rep1_FOV1,0,9
20,5,599,206,0,0.0,0,0.0,rep1_FOV1,0,0
0,6,490,245,1,2691.0,6339,120.12809591418204,rep1_FOV1,3,7
1,6,490,245,1,2680.0,6511,132.90800184303487,rep1_FOV1,0,0
2,6,490,245,1,2694.0,6472,132.7724042027194,rep1_FOV1,1,4
3,6,490,245,1,2684.0,6530,131.6021439509954,rep1_FOV1,2,3
4,6,490,245,1,2684.0,6393,125.75441889566711,rep1_FOV1,0,0
5,6,490,245,1,2686.0,6357,116.830108541765,rep1_FOV1,3,7
6,6,490,245,1,2688.0,6276,109.4874123645634,rep1_FOV1,0,0
7,6,490,245,1,2678.0,6117,98.60062121955208,rep1_FOV1,2,7
8,6,490,245,1,2667.0,5957,87.25297968776229,rep1_FOV1,4,8
9,6,490,245,1,2691.0,5968,87.46179624664879,rep1_FOV1,4,1
10,6,490,245,0,0.0,0,0.0,rep1_FOV1,0,14
11,6,490,245,0,0.0,0,0.0,rep1_FOV1,0,0
12,6,490,245,0,0.0,0,0.0,rep1_FOV1,0,0
13,6,490,245,0,0.0,0,0.0,rep1_FOV1,0,0
14,6,490,245,0,0.0,0,0.0,rep1_FOV1,1,3
15,6,490,245,0,0.0,0,0.0,rep1_FOV1,1,3
16,6,490,245,0,0.0,0,0.0,rep1_FOV1,0,0
17,6,490,245,0,0.0,0,0.0,rep1_FOV1,2,8
18,6,490,245,0,0.0,0,0.0,rep1_FOV1,0,0
19,6,490,245,0,0.0,0,0.0,rep1_FOV1,2,4
20,6,490,245,0,0.0,0,0.0,rep1_FOV1,0,0
0,7,85,448,1,2658.0,5606,72.71298608633607,rep1_FOV1,4,1
1,7,85,448,1,2676.0,5656,72.74062942008487,rep1_FOV1,0,11
2,7,85,448,1,2669.0,5923,83.45568124261354,rep1_FOV1,0,0
3,7,85,448,1,2654.0,6071,88.57684071816834,rep1_FOV1,0,0
4,7,85,448,1,2656.0,6013,89.82388158988857,rep1_FOV1,0,0
5,7,85,448,1,2642.0,6178,91.59307219164778,rep1_FOV1,0,3
6,7,85,448,1,2674.0,6105,93.64602784602783,rep1_FOV1,1,3
7,7,85,448,1,2651.0,6035,91.33570836785418,rep1_FOV1,0,0
8,7,85,448,1,2669.0,6045,90.14474772539288,rep1_FOV1,1,4
9,7,85,448,1,2652.0,6402,111.86035613870663,rep1_FOV1,0,0
10,7,85,448,1,2657.0,6647,137.08108921317887,rep1_FOV1,3,5
11,7,85,448,1,2663.0,6666,149.46849684968498,rep1_FOV1,0,0
12,7,85,448,1,2656.0,6739,151.22347529307018,rep1_FOV1,3,1
13,7,85,448,1,2669.0,6755,144.96891191709844,rep1_FOV1,0,8
14,7,85,448,1,2648.0,6616,131.92397218863363,rep1_FOV1,0,0
15,7,85,448,1,2672.0,6460,118.14551083591331,rep1_FOV1,0,0
16,7,85,448,1,2651.0,6274,103.5696525342684,rep1_FOV1,0,0
17,7,85,448,1,2652.0,6197,92.20090366306276,rep1_FOV1,2,8
18,7,85,448,1,2665.0,5991,84.2647304289768,rep1_FOV1,0,0
19,7,85,448,1,2670.0,5862,80.16291368133743,rep1_FOV1,0,0
20,7,85,448,1,2654.0,5687,76.49780200457182,rep1_FOV1,1,6
0,8,345,450,1,2548.0,5811,81.24832214765101,rep1_FOV1,0,0
1,8,345,450,1,2556.0,5910,85.80389170896785,rep1_FOV1,4,5
2,8,345,450,1,2577.0,5910,87.6906937394247,rep1_FOV1,0,0
3,8,345,450,1,2558.0,5962,92.51224421335122,rep1_FOV1,0,1
4,8,345,450,1,2561.0,6109,97.7191029628417,rep1_FOV1,0,4
5,8,345,450,1,2553.0,5960,94.34463087248322,rep1_FOV1,0,0
6,8,345,450,1,2563.0,5930,87.79426644182125,rep1_FOV1,0,0
7,8,345,450,1,2558.0,5739,82.5574141836557,rep1_FOV1,0,0
8,8,345,450,1,2563.0,5759,79.4683104705678,rep1_FOV1,1,5
9,8,345,450,1,2576.0,5589,75.21578099838969,rep1_FOV1,0,0
10,8,345,450,1,2561.0,5486,74.37841779074006,rep1_FOV1,0,0
11,8,345,450,1,2566.0,5400,69.89759259259259,rep1_FOV1,1,5
12,8,345,450,1,2566.0,5456,72.82294721407625,rep1_FOV1,0,0
13,8,345,450,1,2575.0,5456,70.57991202346041,rep1_FOV1,4,5
14,8,345,450,1,2554.0,5561,72.8624348138824,rep1_FOV1,0,0
15,8,345,450,1,2560.0,5381,69.16242334138636,rep1_FOV1,0,2
16,8,345,450,1,2564.0,5445,70.86409550045914,rep1_FOV1,2,3
17,8,345,450,1,2565.0,5534,71.56848572461149,rep1_FOV1,0,0
18,8,345,450,1,2548.0,5623,76.66921572114529,rep1_FOV1,0,0
19,8,345,450,1,2576.0,5676,79.24031007751938,rep1_FOV1,0,0
20,8,345,450,1,2565.0,5703,80.4832544274943,rep1_FOV1,1,8
0,9,197,472,1,2850.0,6633,93.46841549826624,rep1_FOV1,0,0
1,9,197,472,1,2873.0,6579,91.47408420732634,rep1_FOV1,0,0
2,9,197,472,1,2872.0,6690,95.30373692077728,rep1_FOV1,1,3
3,9,197,472,1,2862.0,6807,105.54546790069048,rep1_FOV1,0,0
4,9,197,472,1,2865.0,6835,112.34820775420629,rep1_FOV1,2,5
5,9,197,472,1,2850.0,6777,105.5832964438542,rep1_FOV1,0,0
6,9,197,472,0,0.0,0,0.0,rep1_FOV1,1,4
7,9,197,472,0,0.0,0,0.0,rep1_FOV1,4,5
8,9,197,472,0,0.0,0,0.0,rep1_FOV1,0,0
9,9,197,472,0,0.0,0,0.0,rep1_FOV1,0,0
10,9,197,472,0,0.0,0,0.0,rep1_FOV1,0,0
11,9,197,472,0,0.0,0,0.0,rep1_FOV1,0,4
12,9,197,472,0,0.0,0,0.0,rep1_FOV1,0,0
13,9,197,472,0,0.0,0,0.0,rep1_FOV1,0,0
14,9,197,472,0,0.0,0,0.0,rep1_FOV1,0,1
15,9,197,472,0,0.0,0,0.0,rep1_FOV1,0,0
16,9,197,472,0,0.0,0,0.0,rep1_FOV1,2,7
17,9,197,472,0,0.0,0,0.0,rep1_FOV1,0,0
18,9,197,472,0,0.0,0,0.0,rep1_FOV1,0,1
19,9,197,472,0,0.0,0,0.0,rep1_FOV1,1,2
20,9,197,472,0,0.0,0,0.0,rep1_FOV1,0,0
0,10,568,520,1,2562.0,5579,69.83043556192867,rep1_FOV1,0,0
1,10,568,520,1,2567.0,5459,67.32368565671368,rep1_FOV1,0,0
2,10,568,520,1,2544.0,5662,71.90286117979512,rep1_FOV1,0,3
3,10,568,520,1,2588.0,5912,82.26454668470906,rep1_FOV1,0,0
4,10,568,520,1,2568.0,6412,109.27199001871492,rep1_FOV1,0,0
5,10,568,520,1,2555.0,6735,155.10690423162583,rep1_FOV1,0,1
6,10,568,520,1,2573.0,6902,176.40031874818894,rep1_FOV1,0,0
7,10,568,520,1,2562.0,6893,175.5235746409401,rep1_FOV1,3,7
8,10,568,520,1,2535.0,6913,174.10284970345725,rep1_FOV1,0,0
9,10,568,520,0,0.0,0,0.0,rep1_FOV1,0,5
10,10,568,520,0,0.0,0,0.0,rep1_FOV1,3,1
11,10,568,520,0,0.0,0,0.0,rep1_FOV1,0,0
12,10,568,520,0,0.0,0,0.0,rep1_FOV1,0,0
13,10,568,520,0,0.0,0,0.0,rep1_FOV1,0,0
14,10,568,520,0,0.0,0,0.0,rep1_FOV1,1,3
15,10,568,520,0,0.0,0,0.0,rep1_FOV1,0,0
16,10,568,520,0,0.0,0,0.0,rep1_FOV1,0,0
17,10,568,520,0,0.0,0,0.0,rep1_FOV1,1,3
18,10,568,520,0,0.0,0,0.0,rep1_FOV1,0,0
19,10,568,520,0,0.0,0,0.0,rep1_FOV1,0,0
20,10,568,520,0,0.0,0,0.0,rep1_FOV1,0,0
0,11,67,561,1,2838.0,6128,78.56021540469973,rep1_FOV1,0,4
1,11,67,561,1,2828.0,5789,72.75868025565728,rep1_FOV1,2,1
2,11,67,561,1,2835.0,5735,69.46085440278989,rep1_FOV1,0,0
3,11,67,561,1,2825.0,5521,67.08476725230936,rep1_FOV1,0,0
4,11,67,561,1,2803.0,5612,67.06628652886671,rep1_FOV1,0,0
5,11,67,561,0,0.0,0,0.0,rep1_FOV1,3,4
6,11,67,561,0,0.0,0,0.0,rep1_FOV1,0,0
7,11,67,561,0,0.0,0,0.0,rep1_FOV1,0,0
8,11,67,561,0,0.0,0,0.0,rep1_FOV1,1,5
9,11,67,561,0,0.0,0,0.0,rep1_FOV1,0,0
10,11,67,561,0,0.0,0,0.0,rep1_FOV1,0,0
11,11,67,561,0,0.0,0,0.0,rep1_FOV1,0,0
12,11,67,561,0,0.0,0,0.0,rep1_FOV1,1,2
13,11,67,561,0,0.0,0,0.0,rep1_FOV1,0,2
14,11,67,561,0,0.0,0,0.0,rep1_FOV1,0,0
15,11,67,561,0,0.0,0,0.0,rep1_FOV1,0,0
16,11,67,561,0,0.0,0,0.0,rep1_FOV1,0,0
17,11,67,561,0,0.0,0,0.0,rep1_FOV1,4,6
18,11,67,561,0,0.0,0,0.0,rep1_FOV1,0,0
19,11,67,561,0,0.0,0,0.0,rep1_FOV1,0,0
20,11,67,561,0,0.0,0,0.0,rep1_FOV1,2,7
0,12,281,577,1,2561.0,6383,159.9407801973993,rep1_FOV1,0,0
1,12,281,577,1,2555.0,6371,162.57306545283316,rep1_FOV1,0,0
2,12,281,577,1,2543.0,6323,152.254151510359,rep1_FOV1,0,0
3,12,281,577,1,2555.0,6209,138.11290062812046,rep1_FOV1,1,4
4,12,281,577,1,2545.0,6273,142.97513151602104,rep1_FOV1,2,2
5,12,281,577,1,2554.0,6340,143.16340694006308,rep1_FOV1,0,0
6,12,281,577,1,2537.0,6189,134.2253999030538,rep1_FOV1,0,0
7,12,281,577,1,2552.0,6193,121.70902632003876,rep1_FOV1,0,0
8,12,281,577,1,2533.0,5969,108.2136036186966,rep1_FOV1,0,0
9,12,281,577,1,2548.0,5865,99.99744245524296,rep1_FOV1,0,0
10,12,281,577,1,2554.0,5735,91.46870095902354,rep1_FOV1,0,0
11,12,281,577,1,2540.0,5663,90.72329154158574,rep1_FOV1,0,0
12,12,281,577,1,2558.0,5780,93.10242214532872,rep1_FOV1,0,0
13,12,281,577,1,2563.0,5791,99.01554135727854,rep1_FOV1,0,0
14,12,281,577,1,2551.0,5826,97.94370065224854,rep1_FOV1,0,0
15,12,281,577,1,2566.0,5817,95.56816228296373,rep1_FOV1,0,3
16,12,281,577,1,2561.0,5707,88.48834764324513,rep1_FOV1,2,1
17,12,281,577,1,2562.0,5549,83.77761758875474,rep1_FOV1,0,0
18,12,281,577,1,2555.0,5397,78.38095238095238,rep1_FOV1,0,0
19,12,281,577,0,0.0,0,0.0,rep1_FOV1,0,0
20,12,281,577,0,0.0,0,0.0,rep1_FOV1,0,0
0,1,185,57,1,2643.0,5671,71.90072297654734,rep1_FOV3,1,5
1,1,185,57,1,2630.0,5953,80.0179741306904,rep1_FOV3,3,3
2,1,185,57,1,2659.0,6246,90.33669548511048,rep1_FOV3,2,12
3,1,185,57,1,2668.0,6499,104.91552546545624,rep1_FOV3,2,4
4,1,185,57,1,2638.0,6556,119.4061928004881,rep1_FOV3,0,2
5,1,185,57,1,2656.0,6690,127.8542600896861,rep1_FOV3,2,5
6,1,185,57,0,0.0,0,0.0,rep1_FOV3,0,0
7,1,185,57,0,0.0,0,0.0,rep1_FOV3,1,2
8,1,185,57,0,0.0,0,0.0,rep1_FOV3,2,6
9,1,185,57,0,0.0,0,0.0,rep1_FOV3,0,3
10,1,185,57,0,0.0,0,0.0,rep1_FOV3,2,6
11,1,185,57,0,0.0,0,0.0,rep1_FOV3,3,6
12,1,185,57,0,0.0,0,0.0,rep1_FOV3,2,2
13,1,185,57,0,0.0,0,0.0,rep1_FOV3,2,7
14,1,185,57,0,0.0,0,0.0,rep1_FOV3,3,7
15,1,185,57,0,0.0,0,0.0,rep1_FOV3,2,4
16,1,185,57,0,0.0,0,0.0,rep1_FOV3,1,5
17,1,185,57,0,0.0,0,0.0,rep1_FOV3,4,5
18,1,185,57,0,0.0,0,0.0,rep1_FOV3,2,8
19,1,185,57,0,0.0,0,0.0,rep1_FOV3,2,7
20,1,185,57,0,0.0,0,0.0,rep1_FOV3,4,8
0,2,586,101,1,2755.0,6602,84.21841866101181,rep1_FOV3,0,6
1,2,586,101,1,2776.0,6694,85.62593367194502,rep1_FOV3,1,5
2,2,586,101,1,2753.0,6519,81.58536585365853,rep1_FOV3,1,7
3,2,586,101,1,2761.0,6617,83.5633973099592,rep1_FOV3,1,3
4,2,586,101,1,2752.0,6789,91.75622330240094,rep1_FOV3,1,5
5,2,586,101,1,2758.0,6787,91.19684691321643,rep1_FOV3,3,3
6,2,586,101,1,2760.0,6781,91.84928476625866,rep1_FOV3,1,3
7,2,586,101,1,2764.0,6773,89.72818544219696,rep1_FOV3,3,6
8,2,586,101,0,0.0,0,0.0,rep1_FOV3,1,2
9,2,586,101,0,0.0,0,0.0,rep1_FOV3,2,8
10,2,586,101,0,0.0,0,0.0,rep1_FOV3,3,5
11,2,586,101,0,0.0,0,0.0,rep1_FOV3,4,7
12,2,586,101,0,0.0,0,0.0,rep1_FOV3,3,10
13,2,586,101,0,0.0,0,0.0,rep1_FOV3,4,6
14,2,586,101,0,0.0,0,0.0,rep1_FOV3,2,6
15,2,586,101,0,0.0,0,0.0,rep1_FOV3,2,10
16,2,586,101,0,0.0,0,0.0,rep1_FOV3,3,7
17,2,586,101,0,0.0,0,0.0,rep1_FOV3,1,3
18,2,586,101,0,0.0,0,0.0,rep1_FOV3,0,3
19,2,586,101,0,0.0,0,0.0,rep1_FOV3,3,3
20,2,586,101,0,0.0,0,0.0,rep1_FOV3,0,4
0,3,53,139,1,2766.0,6911,140.6120677181305,rep1_FOV3,2,5
1,3,53,139,1,2784.0,6947,146.27047646466102,rep1_FOV3,2,3
2,3,53,139,1,2756.0,6911,133.00607726812328,rep1_FOV3,1,7
3,3,53,139,1,2763.0,6806,123.09080223332354,rep1_FOV3,2,4
4,3,53,139,1,2780.0,6714,113.53232052427762,rep1_FOV3,0,1
5,3,53,139,1,2776.0,6655,108.6168294515402,rep1_FOV3,4,13
6,3,53,139,1,2770.0,6589,108.1035058430718,rep1_FOV3,3,10
7,3,53,139,1,2784.0,6571,108.6808704915538,rep1_FOV3,1,1
8,3,53,139,1,2767.0,6575,106.15437262357416,rep1_FOV3,4,13
9,3,53,139,1,2779.0,6464,96.57178217821782,rep1_FOV3,1,6
10,3,53,139,1,2767.0,6364,89.12979258328096,rep1_FOV3,1,3
11,3,53,139,1,2776.0,6233,84.2005454837157,rep1_FOV3,0,0
12,3,53,139,1,2755.0,6183,82.64871421639981,rep1_FOV3,1,1
13,3,53,139,1,2788.0,6093,82.39684884293452,rep1_FOV3,0,2
14,3,53,139,1,2797.0,6270,85.385326953748,rep1_FOV3,3,8
15,3,53,139,1,2778.0,6466,97.69007114135478,rep1_FOV3,3,8
16,3,53,139,1,2776.0,6712,111.45724076281287,rep1_FOV3,3,7
17,3,53,139,1,2775.0,6623,111.29035180431828,rep1_FOV3,1,5
18,3,53,139,1,2780.0,6684,110.34066427289048,rep1_FOV3,0,2
19,3,53,139,1,2759.0,6571,104.15005326434331,rep1_FOV3,1,9
20,3,53,139,1,2783.0,6450,97.90589147286822,rep1_FOV3,1,6
0,4,389,141,1,2718.0,5413,76.25217070016626,rep1_FOV3,1,2
1,4,389,141,1,2719.0,5573,78.26664274179078,rep1_FOV3,3,8
2,4,389,141,1,2720.0,5624,79.86593172119488,rep1_FOV3,1,9
3,4,389,141,1,2736.0,5702,83.90143809189757,rep1_FOV3,0,1
4,4,389,141,1,2712.0,5720,86.85314685314685,rep1_FOV3,0,1
5,4,389,141,1,2711.0,5693,89.11206745125592,rep1_FOV3,0,1
6,4,389,141,1,2704.0,5723,86.68023763760266,rep1_FOV3,0,2
7,4,389,141,1,2728.0,5735,87.49555361813427,rep1_FOV3,3,5
8,4,389,141,1,2722.0,5816,93.88222145804676,rep1_FOV3,1,4
9,4,389,141,1,2731.0,5927,97.63438501771554,rep1_FOV3,1,10
10,4,389,141,1,2729.0,12992,108.23168103448276,rep1_FOV3,1,2
11,4,389,141,0,0.0,0,0.0,rep1_FOV3,0,2
12,4,389,141,0,0.0,0,0.0,rep1_FOV3,3,10
13,4,389,141,0,0.0,0,0.0,rep1_FOV3,0,0
14,4,389,141,0,0.0,0,0.0,rep1_FOV3,0,0
15,4,389,141,0,0.0,0,0.0,rep1_FOV3,3,6
16,4,389,141,0,0.0,0,0.0,rep1_FOV3,4,12
17,4,389,141,0,0.0,0,0.0,rep1_FOV3,0,2
18,4,389,141,0,0.0,0,0.0,rep1_FOV3,5,6
19,4,389,141,0,0.0,0,0.0,rep1_FOV3,0,1
20,4,389,141,0,0.0,0,0.0,rep1_FOV3,0,1
0,5,420,248,1,2697.0,6065,75.91096455070074,rep1_FOV3,0,0
1,5,420,248,1,2698.0,6342,85.03926206244087,rep1_FOV3,2,2
2,5,420,248,1,2674.0,6574,96.3585336172802,rep1_FOV3,1,8
3,5,420,248,1,2693.0,6650,97.86165413533834,rep1_FOV3,1,2
4,5,420,248,1,2695.0,6587,97.12266585699103,rep1_FOV3,0,1
5,5,420,248,1,2681.0,6514,94.19358305188824,rep1_FOV3,2,7
6,5,420,248,1,2702.0,6418,89.78794016827672,rep1_FOV3,0,0
7,5,420,248,1,2688.0,6278,81.98582351067219,rep1_FOV3,0,0
8,5,420,248,1,2698.0,6234,78.09592556945782,rep1_FOV3,3,8
9,5,420,248,1,2697.0,6622,97.07233464210208,rep1_FOV3,4,6
10,5,420,248,1,2684.0,12992,108.23168103448276,rep1_FOV3,0,2
11,5,420,248,1,2690.0,6761,111.59503032095844,rep1_FOV3,2,3
12,5,420,248,1,2680.0,6846,120.06208004674262,rep1_FOV3,1,2
13,5,420,248,1,2685.0,6981,131.7795444778685,rep1_FOV3,0,0
14,5,420,248,1,2687.0,6936,123.57525951557092,rep1_FOV3,0,0
15,5,420,248,1,2693.0,6793,111.0185485058148,rep1_FOV3,1,1
16,5,420,248,1,2701.0,6600,98.7628787878788,rep1_FOV3,2,6
17,5,420,248,1,2706.0,6426,90.8842203548086,rep1_FOV3,3,4
18,5,420,248,1,2672.0,6396,84.39821763602251,rep1_FOV3,0,1
19,5,420,248,1,2676.0,6379,87.66546480639599,rep1_FOV3,2,4
20,5,420,248,1,2702.0,6566,91.30003045994518,rep1_FOV3,0,0
0,6,311,300,1,2878.0,6889,118.5412977210045,rep1_FOV3,0,0
1,6,311,300,1,32.0,6916,115.67611336032388,rep1_FOV3,4,10
2,6,311,300,1,2866.0,6858,120.90594925634296,rep1_FOV3,1,6
3,6,311,300,1,2875.0,6985,131.55690765926985,rep1_FOV3,0,1
4,6,311,300,1,2885.0,7145,136.98544436669,rep1_FOV3,1,3
5,6,311,300,1,2888.0,7155,143.9780573025856,rep1_FOV3,2,2
6,6,311,300,1,2877.0,7072,142.5298359728507,rep1_FOV3,0,0
7,6,311,300,1,2880.0,7006,133.81858407079645,rep1_FOV3,0,0
8,6,311,300,1,2870.0,6893,121.09458871318728,rep1_FOV3,0,0
9,6,311,300,1,2884.0,6732,109.16696375519903,rep1_FOV3,1,7
10,6,311,300,1,2873.0,6720,100.45952380952382,rep1_FOV3,3,4
11,6,311,300,1,2855.0,6653,96.80640312640914,rep1_FOV3,1,4
12,6,311,300,1,2886.0,6721,101.5124237464663,rep1_FOV3,1,3
13,6,311,300,1,2863.0,6634,101.17063611697316,rep1_FOV3,0,0
14,6,311,300,0,0.0,0,0.0,rep1_FOV3,0,0
15,6,311,300,0,0.0,0,0.0,rep1_FOV3,7,17
16,6,311,300,0,0.0,0,0.0,rep1_FOV3,0,6
17,6,311,300,0,0.0,0,0.0,rep1_FOV3,1,3
18,6,311,300,0,0.0,0,0.0,rep1_FOV3,1,2
19,6,311,300,0,0.0,0,0.0,rep1_FOV3,1,2
20,6,311,300,0,0.0,0,0.0,rep1_FOV3,0,0
0,7,87,315,1,2613.0,5508,88.43409586056644,rep1_FOV3,0,0
